,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
32668,32668,53,UDP,DNS
32669,32669,53,UDP,DNS
32670,32670,53,UDP,DNS
32671,32671,53,UDP,DNS
32672,32672,53,UDP,DNS
32673,32673,53,UDP,DNS
32674,32674,53,UDP,DNS
32675,32675,53,UDP,DNS
32676,32676,53,UDP,DNS
32677,32677,53,UDP,DNS
32678,32678,53,UDP,DNS
32679,32679,53,UDP,DNS
32680,32680,53,UDP,DNS
32681,32681,5060,UDP,SIP
32682,32682,5060,UDP,SIP
32683,32683,53,UDP,DNS
32684,32684,53,UDP,DNS
32685,32685,53,UDP,DNS
32686,32686,53,UDP,DNS
32687,32687,53,UDP,DNS
32688,32688,53,UDP,DNS
32689,32689,53,UDP,DNS
32690,32690,53,UDP,DNS
32691,32691,53,UDP,DNS
32692,32692,53,UDP,DNS
32693,32693,53,UDP,DNS
32694,32694,53,UDP,DNS
32695,32695,53,UDP,DNS
32696,32696,53,UDP,DNS
32697,32697,53,UDP,DNS
32698,32698,53,UDP,DNS
32699,32699,53,UDP,DNS
32700,32700,53,UDP,DNS
32701,32701,53,UDP,DNS
32702,32702,53,UDP,DNS
32703,32703,53,UDP,DNS
32704,32704,53,UDP,DNS
32705,32705,53,UDP,DNS
32706,32706,53,UDP,DNS
32707,32707,53,UDP,DNS
32708,32708,53,UDP,DNS
32709,32709,53,UDP,DNS
32710,32710,53,UDP,DNS
32711,32711,53,UDP,DNS
32712,32712,53,UDP,DNS
32713,32713,53,UDP,DNS
32714,32714,53,UDP,DNS
32715,32715,53,UDP,DNS
32716,32716,53,UDP,DNS
32717,32717,53,UDP,DNS
32718,32718,53,UDP,DNS
32719,32719,53,UDP,DNS
32720,32720,53,UDP,DNS
32721,32721,53,UDP,DNS
32722,32722,53,UDP,DNS
32723,32723,53,UDP,DNS
32724,32724,53,UDP,DNS
32725,32725,53,UDP,DNS
32726,32726,53,UDP,DNS
32727,32727,53,UDP,DNS
32728,32728,53,UDP,DNS
32729,32729,53,UDP,DNS
32730,32730,53,UDP,DNS
32731,32731,53,UDP,DNS
32732,32732,53,UDP,DNS
32733,32733,53,UDP,DNS
32734,32734,53,UDP,DNS
32735,32735,53,UDP,DNS
32736,32736,53,UDP,DNS
32737,32737,53,UDP,DNS
32738,32738,53,UDP,DNS
32739,32739,53,UDP,DNS
32740,32740,53,UDP,DNS
32741,32741,53,UDP,DNS
32742,32742,53,UDP,DNS
32743,32743,53,UDP,DNS
32744,32744,53,UDP,DNS
32745,32745,53,UDP,DNS
32746,32746,53,UDP,DNS
32747,32747,53,UDP,DNS
32748,32748,53,UDP,DNS
32749,32749,53,UDP,DNS
32750,32750,53,UDP,DNS
32751,32751,53,UDP,DNS
32752,32752,53,UDP,DNS
32753,32753,53,UDP,DNS
32754,32754,53,UDP,DNS
32755,32755,53,UDP,DNS
32756,32756,53,UDP,DNS
32757,32757,53,UDP,DNS
32758,32758,53,UDP,DNS
32759,32759,53,UDP,DNS
32760,32760,53,UDP,DNS
32761,32761,53,UDP,DNS
32762,32762,53,UDP,DNS
32763,32763,53,UDP,DNS
32764,32764,53,UDP,DNS
32765,32765,53,UDP,DNS
32766,32766,53,UDP,DNS
32767,32767,53,UDP,DNS
32768,32768,53,UDP,DNS
32769,32769,53,UDP,DNS
32770,32770,53,UDP,DNS
32771,32771,53,UDP,DNS
32772,32772,53,UDP,DNS
32773,32773,53,UDP,DNS
32774,32774,53,UDP,DNS
32775,32775,53,UDP,DNS
32776,32776,53,UDP,DNS
32777,32777,5060,UDP,SIP
32778,32778,5060,UDP,SIP
32779,32779,53,UDP,DNS
32780,32780,53,UDP,DNS
32781,32781,53,UDP,DNS
32782,32782,53,UDP,DNS
32783,32783,53,UDP,DNS
32784,32784,53,UDP,DNS
32785,32785,53,UDP,DNS
32786,32786,53,UDP,DNS
32787,32787,53,UDP,DNS
32788,32788,53,UDP,DNS
32789,32789,53,UDP,DNS
32790,32790,53,UDP,DNS
32791,32791,53,UDP,DNS
32792,32792,53,UDP,DNS
32793,32793,53,UDP,DNS
32794,32794,53,UDP,DNS
32795,32795,53,UDP,DNS
32796,32796,53,UDP,DNS
32797,32797,53,UDP,DNS
32798,32798,443,UDP,HTTPS
32799,32799,443,UDP,HTTPS
32800,32800,53,UDP,DNS
32801,32801,53,UDP,DNS
32802,32802,443,UDP,HTTPS
32803,32803,443,UDP,HTTPS
32804,32804,53,UDP,DNS
32805,32805,53,UDP,DNS
32806,32806,53,UDP,DNS
32807,32807,53,UDP,DNS
32808,32808,53,UDP,DNS
32809,32809,53,UDP,DNS
32810,32810,53,UDP,DNS
32811,32811,53,UDP,DNS
32812,32812,53,UDP,DNS
32813,32813,53,UDP,DNS
32814,32814,53,UDP,DNS
32815,32815,53,UDP,DNS
32816,32816,53,UDP,DNS
32817,32817,53,UDP,DNS
32818,32818,9100,TCP,HPSERVICE
32819,32819,9100,TCP,HPSERVICE
32820,32820,9100,TCP,HPSERVICE
32821,32821,9100,TCP,HPSERVICE
32822,32822,9100,TCP,HPSERVICE
32823,32823,9100,TCP,HPSERVICE
32824,32824,53,UDP,DNS
32825,32825,53,UDP,DNS
32826,32826,53,UDP,DNS
32827,32827,53,UDP,DNS
32828,32828,53,UDP,DNS
32829,32829,53,UDP,DNS
32830,32830,53,UDP,DNS
32831,32831,53,UDP,DNS
32832,32832,53,UDP,DNS
32833,32833,80,TCP,HTTP
32834,32834,80,TCP,HTTP
32835,32835,53,UDP,DNS
32836,32836,53,UDP,DNS
32837,32837,53,UDP,DNS
32838,32838,53,UDP,DNS
32839,32839,53,UDP,DNS
32840,32840,53,UDP,DNS
32841,32841,53,UDP,DNS
32842,32842,53,UDP,DNS
32843,32843,53,UDP,DNS
32844,32844,53,UDP,DNS
32845,32845,53,UDP,DNS
32846,32846,53,UDP,DNS
32847,32847,53,UDP,DNS
32848,32848,53,UDP,DNS
32849,32849,53,UDP,DNS
32850,32850,53,UDP,DNS
32851,32851,53,UDP,DNS
32852,32852,53,UDP,DNS
32853,32853,53,UDP,DNS
32854,32854,53,UDP,DNS
32855,32855,53,UDP,DNS
32856,32856,53,UDP,DNS
32857,32857,53,UDP,DNS
32858,32858,53,UDP,DNS
32859,32859,53,UDP,DNS
32860,32860,53,UDP,DNS
32861,32861,53,UDP,DNS
32862,32862,53,UDP,DNS
32863,32863,53,UDP,DNS
32864,32864,53,UDP,DNS
32865,32865,53,UDP,DNS
32866,32866,53,UDP,DNS
32867,32867,53,UDP,DNS
32868,32868,53,UDP,DNS
32869,32869,53,UDP,DNS
32870,32870,53,UDP,DNS
32871,32871,53,UDP,DNS
32872,32872,53,UDP,DNS
32873,32873,53,UDP,DNS
32874,32874,53,UDP,DNS
32875,32875,53,UDP,DNS
32876,32876,53,UDP,DNS
32877,32877,53,UDP,DNS
32878,32878,53,UDP,DNS
32879,32879,53,UDP,DNS
32880,32880,53,UDP,DNS
32881,32881,53,UDP,DNS
32882,32882,53,UDP,DNS
32883,32883,53,UDP,DNS
32884,32884,53,UDP,DNS
32885,32885,53,UDP,DNS
32886,32886,53,UDP,DNS
32887,32887,53,UDP,DNS
32888,32888,53,UDP,DNS
32889,32889,53,UDP,DNS
32890,32890,53,UDP,DNS
32891,32891,53,UDP,DNS
32892,32892,53,UDP,DNS
32893,32893,53,UDP,DNS
32894,32894,53,UDP,DNS
32895,32895,53,UDP,DNS
32896,32896,53,UDP,DNS
32897,32897,53,UDP,DNS
32898,32898,53,UDP,DNS
32899,32899,53,UDP,DNS
32900,32900,53,UDP,DNS
32901,32901,53,UDP,DNS
32902,32902,53,UDP,DNS
32903,32903,53,UDP,DNS
32904,32904,53,UDP,DNS
32905,32905,53,UDP,DNS
32906,32906,53,UDP,DNS
32907,32907,53,UDP,DNS
32908,32908,53,UDP,DNS
32909,32909,53,UDP,DNS
32910,32910,53,UDP,DNS
32911,32911,53,UDP,DNS
32912,32912,53,UDP,DNS
32913,32913,53,UDP,DNS
32914,32914,53,UDP,DNS
32915,32915,53,UDP,DNS
32916,32916,53,UDP,DNS
32917,32917,53,UDP,DNS
32918,32918,53,UDP,DNS
32919,32919,53,UDP,DNS
32920,32920,53,UDP,DNS
32921,32921,53,UDP,DNS
32922,32922,53,UDP,DNS
32923,32923,53,UDP,DNS
32924,32924,53,UDP,DNS
32925,32925,53,UDP,DNS
32926,32926,53,UDP,DNS
32927,32927,53,UDP,DNS
32928,32928,53,UDP,DNS
32929,32929,53,UDP,DNS
32930,32930,53,UDP,DNS
32931,32931,53,UDP,DNS
32932,32932,53,UDP,DNS
32933,32933,53,UDP,DNS
32934,32934,53,UDP,DNS
32935,32935,53,UDP,DNS
32936,32936,53,UDP,DNS
32937,32937,53,UDP,DNS
32938,32938,53,UDP,DNS
32939,32939,53,UDP,DNS
32940,32940,53,UDP,DNS
32941,32941,53,UDP,DNS
32942,32942,53,UDP,DNS
32943,32943,53,UDP,DNS
32944,32944,53,UDP,DNS
32945,32945,53,UDP,DNS
32946,32946,53,UDP,DNS
32947,32947,53,UDP,DNS
32948,32948,53,UDP,DNS
32949,32949,53,UDP,DNS
32950,32950,53,UDP,DNS
32951,32951,53,UDP,DNS
32952,32952,53,UDP,DNS
32953,32953,53,UDP,DNS
32954,32954,53,UDP,DNS
32955,32955,53,UDP,DNS
32956,32956,53,UDP,DNS
32957,32957,53,UDP,DNS
32958,32958,53,UDP,DNS
32959,32959,53,UDP,DNS
32960,32960,53,UDP,DNS
32961,32961,53,UDP,DNS
32962,32962,53,UDP,DNS
32963,32963,53,UDP,DNS
32964,32964,53,UDP,DNS
32965,32965,53,UDP,DNS
32966,32966,53,UDP,DNS
32967,32967,53,UDP,DNS
32968,32968,53,UDP,DNS
32969,32969,53,UDP,DNS
32970,32970,53,UDP,DNS
32971,32971,53,UDP,DNS
32972,32972,53,UDP,DNS
32973,32973,53,UDP,DNS
32974,32974,53,UDP,DNS
32975,32975,53,UDP,DNS
32976,32976,53,UDP,DNS
32977,32977,53,UDP,DNS
32978,32978,53,UDP,DNS
32979,32979,53,UDP,DNS
32980,32980,53,UDP,DNS
32981,32981,53,UDP,DNS
32982,32982,53,UDP,DNS
32983,32983,53,UDP,DNS
32984,32984,53,UDP,DNS
32985,32985,53,UDP,DNS
32986,32986,53,UDP,DNS
32987,32987,53,UDP,DNS
32988,32988,53,UDP,DNS
32989,32989,53,UDP,DNS
32990,32990,53,UDP,DNS
32991,32991,53,UDP,DNS
32992,32992,53,UDP,DNS
32993,32993,53,UDP,DNS
32994,32994,53,UDP,DNS
32995,32995,53,UDP,DNS
32996,32996,53,UDP,DNS
32997,32997,53,UDP,DNS
32998,32998,53,UDP,DNS
32999,32999,53,UDP,DNS
33000,33000,53,UDP,DNS
33001,33001,53,UDP,DNS
33002,33002,53,UDP,DNS
33003,33003,53,UDP,DNS
33004,33004,53,UDP,DNS
33005,33005,53,UDP,DNS
33006,33006,53,UDP,DNS
33007,33007,53,UDP,DNS
33008,33008,53,UDP,DNS
33009,33009,53,UDP,DNS
33010,33010,53,UDP,DNS
33011,33011,53,UDP,DNS
33012,33012,53,UDP,DNS
33013,33013,53,UDP,DNS
33014,33014,53,UDP,DNS
33015,33015,53,UDP,DNS
33016,33016,53,UDP,DNS
33017,33017,53,UDP,DNS
33018,33018,53,UDP,DNS
33019,33019,53,UDP,DNS
33020,33020,53,UDP,DNS
33021,33021,53,UDP,DNS
33022,33022,53,UDP,DNS
33023,33023,53,UDP,DNS
33024,33024,53,UDP,DNS
33025,33025,53,UDP,DNS
33026,33026,53,UDP,DNS
33027,33027,53,UDP,DNS
33028,33028,53,UDP,DNS
33029,33029,53,UDP,DNS
33030,33030,53,UDP,DNS
33031,33031,53,UDP,DNS
33032,33032,53,UDP,DNS
33033,33033,53,UDP,DNS
33034,33034,53,UDP,DNS
33035,33035,53,UDP,DNS
33036,33036,53,UDP,DNS
33037,33037,53,UDP,DNS
33038,33038,53,UDP,DNS
33039,33039,53,UDP,DNS
33040,33040,53,UDP,DNS
33041,33041,53,UDP,DNS
33042,33042,9100,TCP,HPSERVICE
33043,33043,9100,TCP,HPSERVICE
33044,33044,53,UDP,DNS
33045,33045,53,UDP,DNS
33046,33046,53,UDP,DNS
33047,33047,53,UDP,DNS
33048,33048,53,UDP,DNS
33049,33049,53,UDP,DNS
33050,33050,53,UDP,DNS
33051,33051,53,UDP,DNS
33052,33052,53,UDP,DNS
33053,33053,53,UDP,DNS
33054,33054,53,UDP,DNS
33055,33055,53,UDP,DNS
33056,33056,53,UDP,DNS
33057,33057,53,UDP,DNS
33058,33058,53,UDP,DNS
33059,33059,53,UDP,DNS
33060,33060,53,UDP,DNS
33061,33061,53,UDP,DNS
33062,33062,53,UDP,DNS
33063,33063,53,UDP,DNS
33064,33064,53,UDP,DNS
33065,33065,53,UDP,DNS
33066,33066,53,UDP,DNS
33067,33067,53,UDP,DNS
33068,33068,53,UDP,DNS
33069,33069,53,UDP,DNS
33070,33070,53,UDP,DNS
33071,33071,53,UDP,DNS
33072,33072,53,UDP,DNS
33073,33073,53,UDP,DNS
33074,33074,53,UDP,DNS
33075,33075,53,UDP,DNS
33076,33076,53,UDP,DNS
33077,33077,53,UDP,DNS
33078,33078,53,UDP,DNS
33079,33079,53,UDP,DNS
33080,33080,53,UDP,DNS
33081,33081,53,UDP,DNS
33082,33082,53,UDP,DNS
33083,33083,53,UDP,DNS
33084,33084,53,UDP,DNS
33085,33085,53,UDP,DNS
33086,33086,53,UDP,DNS
33087,33087,53,UDP,DNS
33088,33088,53,UDP,DNS
33089,33089,53,UDP,DNS
33090,33090,53,UDP,DNS
33091,33091,53,UDP,DNS
33092,33092,53,UDP,DNS
33093,33093,53,UDP,DNS
33094,33094,53,UDP,DNS
33095,33095,53,UDP,DNS
33096,33096,53,UDP,DNS
33097,33097,53,UDP,DNS
33098,33098,53,UDP,DNS
33099,33099,53,UDP,DNS
33100,33100,53,UDP,DNS
33101,33101,53,UDP,DNS
33102,33102,53,UDP,DNS
33103,33103,53,UDP,DNS
33104,33104,53,UDP,DNS
33105,33105,53,UDP,DNS
33106,33106,53,UDP,DNS
33107,33107,53,UDP,DNS
33108,33108,53,UDP,DNS
33109,33109,53,UDP,DNS
33110,33110,53,UDP,DNS
33111,33111,53,UDP,DNS
33112,33112,53,UDP,DNS
33113,33113,53,UDP,DNS
33114,33114,53,UDP,DNS
33115,33115,53,UDP,DNS
33116,33116,53,UDP,DNS
33117,33117,53,UDP,DNS
33118,33118,53,UDP,DNS
33119,33119,53,UDP,DNS
33120,33120,53,UDP,DNS
33121,33121,53,UDP,DNS
33122,33122,53,UDP,DNS
33123,33123,53,UDP,DNS
33124,33124,53,UDP,DNS
33125,33125,53,UDP,DNS
33126,33126,53,UDP,DNS
33127,33127,53,UDP,DNS
33128,33128,53,UDP,DNS
33129,33129,53,UDP,DNS
33130,33130,53,UDP,DNS
33131,33131,53,UDP,DNS
33132,33132,53,UDP,DNS
33133,33133,53,UDP,DNS
33134,33134,53,UDP,DNS
33135,33135,53,UDP,DNS
33136,33136,53,UDP,DNS
33137,33137,53,UDP,DNS
33138,33138,53,UDP,DNS
33139,33139,53,UDP,DNS
33140,33140,53,UDP,DNS
33141,33141,53,UDP,DNS
33142,33142,53,UDP,DNS
33143,33143,53,UDP,DNS
33144,33144,53,UDP,DNS
33145,33145,53,UDP,DNS
33146,33146,53,UDP,DNS
33147,33147,53,UDP,DNS
33148,33148,53,UDP,DNS
33149,33149,53,UDP,DNS
33150,33150,53,UDP,DNS
33151,33151,53,UDP,DNS
33152,33152,53,UDP,DNS
33153,33153,53,UDP,DNS
33154,33154,53,UDP,DNS
33155,33155,53,UDP,DNS
33156,33156,53,UDP,DNS
33157,33157,53,UDP,DNS
33158,33158,53,UDP,DNS
33159,33159,53,UDP,DNS
33160,33160,53,UDP,DNS
33161,33161,53,UDP,DNS
33162,33162,53,UDP,DNS
33163,33163,53,UDP,DNS
33164,33164,53,UDP,DNS
33165,33165,53,UDP,DNS
33166,33166,53,UDP,DNS
33167,33167,53,UDP,DNS
33168,33168,53,UDP,DNS
33169,33169,53,UDP,DNS
33170,33170,53,UDP,DNS
33171,33171,53,UDP,DNS
33172,33172,53,UDP,DNS
33173,33173,53,UDP,DNS
33174,33174,53,UDP,DNS
33175,33175,53,UDP,DNS
33176,33176,53,UDP,DNS
33177,33177,53,UDP,DNS
33178,33178,53,UDP,DNS
33179,33179,53,UDP,DNS
33180,33180,53,UDP,DNS
33181,33181,53,UDP,DNS
33182,33182,53,UDP,DNS
33183,33183,53,UDP,DNS
33184,33184,53,UDP,DNS
33185,33185,53,UDP,DNS
33186,33186,53,UDP,DNS
33187,33187,53,UDP,DNS
33188,33188,53,UDP,DNS
33189,33189,53,UDP,DNS
33190,33190,53,UDP,DNS
33191,33191,53,UDP,DNS
33192,33192,53,UDP,DNS
33193,33193,53,UDP,DNS
33194,33194,53,UDP,DNS
33195,33195,53,UDP,DNS
33196,33196,53,UDP,DNS
33197,33197,53,UDP,DNS
33198,33198,53,UDP,DNS
33199,33199,53,UDP,DNS
33200,33200,53,UDP,DNS
33201,33201,53,UDP,DNS
33202,33202,53,UDP,DNS
33203,33203,53,UDP,DNS
33204,33204,53,UDP,DNS
33205,33205,53,UDP,DNS
33206,33206,53,UDP,DNS
33207,33207,53,UDP,DNS
33208,33208,53,UDP,DNS
33209,33209,53,UDP,DNS
33210,33210,53,UDP,DNS
33211,33211,53,UDP,DNS
33212,33212,53,UDP,DNS
33213,33213,53,UDP,DNS
33214,33214,53,UDP,DNS
33215,33215,53,UDP,DNS
33216,33216,53,UDP,DNS
33217,33217,53,UDP,DNS
33218,33218,53,UDP,DNS
33219,33219,53,UDP,DNS
33220,33220,53,UDP,DNS
33221,33221,53,UDP,DNS
33222,33222,53,UDP,DNS
33223,33223,5060,UDP,SIP
33224,33224,53,UDP,DNS
33225,33225,5060,UDP,SIP
33226,33226,53,UDP,DNS
33227,33227,53,UDP,DNS
33228,33228,53,UDP,DNS
33229,33229,53,UDP,DNS
33230,33230,53,UDP,DNS
33231,33231,53,UDP,DNS
33232,33232,53,UDP,DNS
33233,33233,53,UDP,DNS
33234,33234,53,UDP,DNS
33235,33235,53,UDP,DNS
33236,33236,53,UDP,DNS
33237,33237,53,UDP,DNS
33238,33238,53,UDP,DNS
33239,33239,53,UDP,DNS
33240,33240,53,UDP,DNS
33241,33241,53,UDP,DNS
33242,33242,53,UDP,DNS
33243,33243,53,UDP,DNS
33244,33244,53,UDP,DNS
33245,33245,53,UDP,DNS
33246,33246,53,UDP,DNS
33247,33247,53,UDP,DNS
33248,33248,53,UDP,DNS
33249,33249,53,UDP,DNS
33250,33250,53,UDP,DNS
33251,33251,53,UDP,DNS
33252,33252,53,UDP,DNS
33253,33253,53,UDP,DNS
33254,33254,53,UDP,DNS
33255,33255,53,UDP,DNS
33256,33256,53,UDP,DNS
33257,33257,53,UDP,DNS
33258,33258,53,UDP,DNS
33259,33259,53,UDP,DNS
33260,33260,53,UDP,DNS
33261,33261,53,UDP,DNS
33262,33262,53,UDP,DNS
33263,33263,53,UDP,DNS
33264,33264,53,UDP,DNS
33265,33265,53,UDP,DNS
33266,33266,53,UDP,DNS
33267,33267,53,UDP,DNS
33268,33268,53,UDP,DNS
33269,33269,53,UDP,DNS
33270,33270,53,UDP,DNS
33271,33271,53,UDP,DNS
33272,33272,53,UDP,DNS
33273,33273,53,UDP,DNS
33274,33274,53,UDP,DNS
33275,33275,53,UDP,DNS
33276,33276,53,UDP,DNS
33277,33277,53,UDP,DNS
33278,33278,53,UDP,DNS
33279,33279,53,UDP,DNS
33280,33280,53,UDP,DNS
33281,33281,53,UDP,DNS
33282,33282,53,UDP,DNS
33283,33283,53,UDP,DNS
33284,33284,53,UDP,DNS
33285,33285,53,UDP,DNS
33286,33286,53,UDP,DNS
33287,33287,53,UDP,DNS
33288,33288,53,UDP,DNS
33289,33289,53,UDP,DNS
33290,33290,53,UDP,DNS
33291,33291,53,UDP,DNS
33292,33292,53,UDP,DNS
33293,33293,53,UDP,DNS
33294,33294,53,UDP,DNS
33295,33295,53,UDP,DNS
33296,33296,53,UDP,DNS
33297,33297,53,UDP,DNS
33298,33298,53,UDP,DNS
33299,33299,53,UDP,DNS
33300,33300,53,UDP,DNS
33301,33301,53,UDP,DNS
33302,33302,53,UDP,DNS
33303,33303,53,UDP,DNS
33304,33304,53,UDP,DNS
33305,33305,53,UDP,DNS
33306,33306,53,UDP,DNS
33307,33307,53,UDP,DNS
33308,33308,53,UDP,DNS
33309,33309,53,UDP,DNS
33310,33310,53,UDP,DNS
33311,33311,53,UDP,DNS
33312,33312,53,UDP,DNS
33313,33313,53,UDP,DNS
33314,33314,53,UDP,DNS
33315,33315,53,UDP,DNS
33316,33316,53,UDP,DNS
33317,33317,53,UDP,DNS
33318,33318,53,UDP,DNS
33319,33319,53,UDP,DNS
33320,33320,53,UDP,DNS
33321,33321,53,UDP,DNS
33322,33322,53,UDP,DNS
33323,33323,53,UDP,DNS
33324,33324,53,UDP,DNS
33325,33325,53,UDP,DNS
33326,33326,53,UDP,DNS
33327,33327,53,UDP,DNS
33328,33328,53,UDP,DNS
33329,33329,53,UDP,DNS
33330,33330,53,UDP,DNS
33331,33331,53,UDP,DNS
33332,33332,53,UDP,DNS
33333,33333,53,UDP,DNS
33334,33334,53,UDP,DNS
33335,33335,53,UDP,DNS
33336,33336,53,UDP,DNS
33337,33337,53,UDP,DNS
33338,33338,53,UDP,DNS
33339,33339,53,UDP,DNS
33340,33340,53,UDP,DNS
33341,33341,53,UDP,DNS
33342,33342,53,UDP,DNS
33343,33343,53,UDP,DNS
33344,33344,53,UDP,DNS
33345,33345,53,UDP,DNS
33346,33346,53,UDP,DNS
33347,33347,53,UDP,DNS
33348,33348,53,UDP,DNS
33349,33349,53,UDP,DNS
33350,33350,53,UDP,DNS
33351,33351,53,UDP,DNS
33352,33352,53,UDP,DNS
33353,33353,53,UDP,DNS
33354,33354,53,UDP,DNS
33355,33355,53,UDP,DNS
33356,33356,53,UDP,DNS
33357,33357,161,UDP,SNMP
33358,33358,161,UDP,SNMP
33359,33359,53,UDP,DNS
33360,33360,53,UDP,DNS
33361,33361,53,UDP,DNS
33362,33362,53,UDP,DNS
33363,33363,53,UDP,DNS
33364,33364,53,UDP,DNS
33365,33365,53,UDP,DNS
33366,33366,53,UDP,DNS
33367,33367,53,UDP,DNS
33368,33368,53,UDP,DNS
33369,33369,53,UDP,DNS
33370,33370,53,UDP,DNS
33371,33371,53,UDP,DNS
33372,33372,53,UDP,DNS
33373,33373,53,UDP,DNS
33374,33374,53,UDP,DNS
33375,33375,53,UDP,DNS
33376,33376,53,UDP,DNS
33377,33377,53,UDP,DNS
33378,33378,53,UDP,DNS
33379,33379,53,UDP,DNS
33380,33380,53,UDP,DNS
33381,33381,53,UDP,DNS
33382,33382,53,UDP,DNS
33383,33383,53,UDP,DNS
33384,33384,53,UDP,DNS
33385,33385,53,UDP,DNS
33386,33386,53,UDP,DNS
33387,33387,53,UDP,DNS
33388,33388,53,UDP,DNS
33389,33389,53,UDP,DNS
33390,33390,53,UDP,DNS
33391,33391,53,UDP,DNS
33392,33392,10001,UDP,UBIQUITY
33393,33393,53,UDP,DNS
33394,33394,53,UDP,DNS
33395,33395,53,UDP,DNS
33396,33396,53,UDP,DNS
33397,33397,53,UDP,DNS
33398,33398,53,UDP,DNS
33399,33399,53,UDP,DNS
33400,33400,53,UDP,DNS
33401,33401,53,UDP,DNS
33402,33402,53,UDP,DNS
33403,33403,161,UDP,SNMP
33404,33404,161,UDP,SNMP
33405,33405,53,UDP,DNS
33406,33406,53,UDP,DNS
33407,33407,80,TCP,HTTP
33408,33408,80,TCP,HTTP
33409,33409,53,UDP,DNS
33410,33410,53,UDP,DNS
33411,33411,5900,TCP,VNC
33412,33412,53,UDP,DNS
33413,33413,53,UDP,DNS
33414,33414,53,UDP,DNS
33415,33415,53,UDP,DNS
33416,33416,6969,UDP,ACMSODA
33417,33417,6969,UDP,ACMSODA
33418,33418,8080,TCP,HTTP
33419,33419,3389,TCP,RDP
33420,33420,23,TCP,TELNET
33421,33421,445,TCP,MDS
33422,33422,5222,TCP,XMPP
33423,33423,161,UDP,SNMP
33424,33424,161,UDP,SNMP
33425,33425,53,UDP,DNS
33426,33426,53,UDP,DNS
33427,33427,6969,UDP,ACMSODA
33428,33428,6969,UDP,ACMSODA
33429,33429,443,TCP,HTTPS
33430,33430,443,TCP,HTTPS
33431,33431,53,UDP,DNS
33432,33432,53,UDP,DNS
33433,33433,53,UDP,DNS
33434,33434,53,UDP,DNS
33435,33435,53,UDP,DNS
33436,33436,53,UDP,DNS
33437,33437,53,UDP,DNS
33438,33438,53,UDP,DNS
33439,33439,5222,TCP,XMPP
33440,33440,53,UDP,DNS
33441,33441,53,UDP,DNS
33442,33442,53,UDP,DNS
33443,33443,53,UDP,DNS
33444,33444,53,UDP,DNS
33445,33445,53,UDP,DNS
33446,33446,10001,UDP,UBIQUITY
33447,33447,53,UDP,DNS
33448,33448,53,UDP,DNS
33449,33449,53,UDP,DNS
33450,33450,53,UDP,DNS
33451,33451,53,UDP,DNS
33452,33452,53,UDP,DNS
33453,33453,53,UDP,DNS
33454,33454,53,UDP,DNS
33455,33455,5222,TCP,XMPP
33456,33456,53,UDP,DNS
33457,33457,53,UDP,DNS
33458,33458,53,UDP,DNS
33459,33459,53,UDP,DNS
33460,33460,53,UDP,DNS
33461,33461,53,UDP,DNS
33462,33462,443,TCP,HTTPS
33463,33463,443,TCP,HTTPS
33464,33464,53,UDP,DNS
33465,33465,53,UDP,DNS
33466,33466,10001,UDP,UBIQUITY
33467,33467,53,UDP,DNS
33468,33468,53,UDP,DNS
33469,33469,53,UDP,DNS
33470,33470,53,UDP,DNS
33471,33471,53,UDP,DNS
33472,33472,53,UDP,DNS
33473,33473,3389,TCP,RDP
33474,33474,53,UDP,DNS
33475,33475,53,UDP,DNS
33476,33476,53,UDP,DNS
33477,33477,53,UDP,DNS
33478,33478,53,UDP,DNS
33479,33479,53,UDP,DNS
33480,33480,10001,UDP,UBIQUITY
33481,33481,5061,TCP,SIP
33482,33482,10001,UDP,UBIQUITY
33483,33483,53,UDP,DNS
33484,33484,53,UDP,DNS
33485,33485,443,TCP,HTTPS
33486,33486,10001,UDP,UBIQUITY
33487,33487,443,TCP,HTTPS
33488,33488,53,UDP,DNS
33489,33489,53,UDP,DNS
33490,33490,53,UDP,DNS
33491,33491,53,UDP,DNS
33492,33492,53,UDP,DNS
33493,33493,53,UDP,DNS
33494,33494,53,UDP,DNS
33495,33495,53,UDP,DNS
33496,33496,53,UDP,DNS
33497,33497,53,UDP,DNS
33498,33498,53,UDP,DNS
33499,33499,53,UDP,DNS
33500,33500,53,UDP,DNS
33501,33501,6969,UDP,ACMSODA
33502,33502,6969,UDP,ACMSODA
33503,33503,53,UDP,DNS
33504,33504,53,UDP,DNS
33505,33505,53,UDP,DNS
33506,33506,53,UDP,DNS
33507,33507,53,UDP,DNS
33508,33508,53,UDP,DNS
33509,33509,138,UDP,NETBIOS
33510,33510,53,UDP,DNS
33511,33511,53,UDP,DNS
33512,33512,443,TCP,HTTPS
33513,33513,443,TCP,HTTPS
33514,33514,53,UDP,DNS
33515,33515,53,UDP,DNS
33516,33516,53,UDP,DNS
33517,33517,53,UDP,DNS
33518,33518,53,UDP,DNS
33519,33519,53,UDP,DNS
33520,33520,53,UDP,DNS
33521,33521,53,UDP,DNS
33522,33522,53,UDP,DNS
33523,33523,53,UDP,DNS
33524,33524,80,TCP,HTTP
33525,33525,80,TCP,HTTP
33526,33526,53,UDP,DNS
33527,33527,53,UDP,DNS
33528,33528,53,UDP,DNS
33529,33529,53,UDP,DNS
33530,33530,53,UDP,DNS
